cat_num,term,bracketed,field,number,title,faculty,description,prerequisites,notes,meetings,building,room
8732,SPRING,FALSE,ECON,2001,"Research in Behavior in Games and Markets","96a8d36bc5067e1aa6b31b49e2cf8040,bc12d51d6565967cbf5ff3ac1be9a4c8,d2c004956e0cd33f176363e579475790,f3503da1d2728d2f5ca6744161095d79","Presents current research in Theory, Behavioral Economics, and Experimental Economics",,,"W., 11:30-1",,
8735,FALL,FALSE,MANCHU,300,"Reading and Research",62da2b4f7b89c047307df379cd365724,,,,,,
8735,SPRING,FALSE,MANCHU,300,"Reading and Research",62da2b4f7b89c047307df379cd365724,,,,,,
8736,FALL,TRUE,CULTR&BLF,11,"Medicine and the Body in East Asia and in Europe",dbe48e9d70a571fdece50053a0d056e0,"Comparative historical exploration of the striking differences and unexpected similarities between traditional conceptions of the body in East Asian and European medicine; the evolution of beliefs within medical traditions; the relationship between traditional medicine and contemporary experience.",,"This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past.","M., W., at 11, and a weekly section to be arranged.",,
8739,FALL,FALSE,KOREAN,Ba,"Elementary Korean",cd6b0615e4b6ee3590f0f60eaf420d4d,"Introduction to modern Korean: basic grammar, reading of simple texts, conversational skills, and writing short letters. After successful completion of this course, students are expected to be able to handle a limited number of interactive, task-oriented, and social situations and to have sufficient control of the writing system to interpret written language in areas of practical needs.",,,"M., W., F., at 11, and two additional hours to be arranged.",,
8742,FALL,TRUE,LITER,129,"Reading the 18th Century Through 21st-Century Eyes",f54ed97acd33d879f602e4de491aba76,"Why study the French Enlightenment today and how? How do discussions of principle play out in real-world events? Analysis of works from the eighteenth century juxtaposed with novels, plays, media events, operas, photography and films of the 20th-21st centuries; debates in literature, philosophy and the arts about cultural differences, universality, and the search for belief and confidence in a society undergoing dramatic change. Topics include the reworking of issues urgent then as now: equality, justice, freedom, tolerance, torture, human rights, the relation of the personal to the political, the role of opinion and the media in ethical interpretation.",,,"Hours to be arranged",,
87458,FALL,FALSE,IMUNOL,390,"The Role of NK Cells in Tissues",cea578f3cf430b350a9b5c267148d248,,,,,,
87458,SPRING,FALSE,IMUNOL,390,"The Role of NK Cells in Tissues",cea578f3cf430b350a9b5c267148d248,,,,,,
8747,FALL,FALSE,CELLBIO,226,"Concepts in Development, Self-Renewal, and Repair","61de7a15d2f7cdba8d3c114a593f3153,7c051bc88c64e0e90d80847613529709","Explores developmental mechanisms through the life cycle, contrasting pluripotency and cell fate restriction in embryos and adult tissues. In depth analysis of in vivo approaches, with emphasis on adult stem cells, tissue repair and self-renewal.","Upper division cell biology or equivalent.","Offered jointly with the Medical School as CB 721.0. For more information visit: Massachusetts General Hospital <http://www2.massgeneral.org/bbs/cb-226.htm> and select CB 226.","F., 2-5",,
8749,SPRING,TRUE,FOLKMYTH,106,"History of Witchcraft and Charm Magic",4668a1de762597aae41cbe52d65f3174,"This course examines witchcraft (and the ""magical world view"") from cross-cultural, historical, and literary perspectives. Although witches and witchcraft are considered in their non-Western settings, the course focuses on the melding of Christian and pagan views of witchcraft and magic in the European Middle Ages, and the evolving construction of witchcraft ideologies through the witch crazes of the sixteenth and seventeenth centuries to the rise of modern paganism.",,,"Tu., Th., at 10",,
87494,FALL,FALSE,SOCIOL,135,"Education and Culture",eec5c0ba195e2416ac4d9a7164e67aba,"Education is intended to be the great equalizer of opportunity, the engine of the American Dream. But in fact there are vast disparities in educational experiences and outcomes, such as high school graduation rates, depending on race, class and other social inequities. Why? Policy and structural factors offer only partial explanations. Cultural factors also come into play, including cultural and social capital; parenting styles; teacher bias; teachers' and students' raced and classed language codes; college admissions priorities; and the experiences of first-generation college students on campus. Students will practice analyzing the methodology behind claims about the causes of educational inequality and learn to debunk flawed studies. This lively, interactive course will uncover many roots of educational disparities, as well as possible solutions.",,,"Tu., Th., at 3",,
